Round, Client Index, Execution Time (s)
0, 0, 60.5211
1, 0, 49.8966
2, 0, 50.0306
3, 0, 51.5224
4, 0, 49.5784
5, 0, 51.4433
6, 0, 51.0327
7, 0, 49.4306
8, 0, 48.9876
9, 0, 49.5546
