Round, Client Index, Execution Time (s)
0, 0, 11.9588
0, 1, 35.4676
0, 2, 25.0875
1, 0, 10.9508
1, 1, 30.8066
1, 2, 20.9023
2, 0, 20.4376
2, 1, 10.3872
2, 2, 30.4136
3, 0, 10.8937
3, 1, 30.8569
3, 2, 20.8596
4, 0, 10.7726
4, 1, 20.7297
4, 2, 30.6923
5, 0, 10.4362
5, 1, 20.4023
5, 2, 30.4107
6, 0, 30.6662
6, 1, 20.5960
6, 2, 10.4776
7, 0, 30.6140
7, 1, 20.2492
7, 2, 10.2584
8, 0, 10.8352
8, 1, 21.1139
8, 2, 31.5700
9, 0, 22.9307
9, 1, 33.2277
9, 2, 12.5631
