Round, Client Index, Execution Time (s)
0, 0, 43.8961
1, 0, 40.4977
2, 0, 40.2787
3, 0, 41.3953
4, 0, 41.0278
5, 0, 40.7626
6, 0, 39.8999
7, 0, 41.4698
8, 0, 40.0305
9, 0, 39.4401
